#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2954    -3.80103    -3.79701 9.32998e-05
        2955    -3.80091    -3.79701 9.32776e-05
        2956    -3.80122    -3.79701 9.32569e-05
        2957    -3.80135    -3.79701 9.32369e-05
        2958    -3.80177    -3.79701 9.32193e-05
        2959    -3.80171    -3.79702 9.32012e-05
        2960    -3.80147    -3.79702 9.31819e-05
        2961     -3.8015    -3.79702 9.31627e-05
        2962     -3.8015    -3.79702 9.31435e-05
        2963    -3.80162    -3.79702  9.3125e-05
        2964    -3.80127    -3.79702 9.31047e-05
        2965    -3.80133    -3.79702 9.30846e-05
        2966    -3.80152    -3.79703 9.30655e-05
        2967    -3.80167    -3.79703 9.30473e-05
        2968    -3.80165    -3.79703  9.3029e-05
        2969     -3.8016    -3.79703 9.30104e-05
        2970    -3.80137    -3.79703 9.29905e-05
        2971    -3.80128    -3.79703 9.29702e-05
        2972    -3.80132    -3.79704 9.29501e-05
        2973    -3.80119    -3.79704 9.29294e-05
        2974    -3.80075    -3.79704 9.29065e-05
        2975    -3.80061    -3.79704 9.28831e-05
        2976     -3.8006    -3.79704 9.28596e-05
        2977    -3.80029    -3.79704 9.28348e-05
        2978    -3.79983    -3.79704 9.28084e-05
        2979    -3.79998    -3.79704 9.27824e-05
        2980    -3.79922    -3.79704 9.27542e-05
        2981    -3.79907    -3.79704 9.27255e-05
        2982    -3.79833    -3.79705 9.26954e-05
        2983     -3.7979    -3.79705 9.26648e-05
        2984    -3.79763    -3.79705  9.2634e-05
        2985    -3.79768    -3.79705 9.26032e-05
        2986    -3.79775    -3.79705 9.25725e-05
        2987    -3.79768    -3.79705 9.25417e-05
        2988    -3.79733    -3.79705 9.25108e-05
        2989     -3.7973    -3.79705 9.24799e-05
        2990    -3.79698    -3.79705  9.2449e-05
        2991    -3.79684    -3.79705 9.24181e-05
        2992    -3.79671    -3.79705 9.23873e-05
        2993    -3.79631    -3.79705 9.23567e-05
        2994    -3.79637    -3.79705 9.23261e-05
        2995    -3.79691    -3.79705 9.22953e-05
        2996    -3.79671    -3.79705 9.22646e-05
        2997    -3.79637    -3.79705 9.22341e-05
        2998    -3.79619    -3.79705 9.22038e-05
        2999    -3.79632    -3.79704 9.21733e-05
        3000    -3.79602    -3.79704 9.21432e-05
        3001    -3.79617    -3.79704  9.2113e-05
        3002    -3.79617    -3.79704 9.20828e-05
        3003    -3.79709    -3.79704 9.20521e-05
        3004     -3.7977    -3.79704 9.20217e-05
        3005     -3.7977    -3.79704 9.19914e-05
        3006    -3.79755    -3.79704 9.19609e-05
        3007    -3.79708    -3.79704 9.19303e-05
        3008    -3.79707    -3.79704 9.18998e-05
        3009    -3.79704    -3.79704 9.18692e-05
        3010    -3.79731    -3.79704 9.18387e-05
        3011    -3.79727    -3.79704 9.18083e-05
        3012    -3.79721    -3.79704 9.17778e-05
        3013    -3.79731    -3.79704 9.17474e-05
        3014    -3.79709    -3.79705 9.17169e-05
        3015    -3.79672    -3.79704 9.16866e-05
        3016    -3.79649    -3.79704 9.16564e-05
        3017    -3.79597    -3.79704 9.16267e-05
        3018     -3.7956    -3.79704 9.15976e-05
        3019    -3.79554    -3.79704 9.15686e-05
        3020    -3.79534    -3.79704   9.154e-05
        3021    -3.79501    -3.79704 9.15122e-05
        3022    -3.79499    -3.79704 9.14844e-05
        3023    -3.79515    -3.79704 9.14563e-05
        3024    -3.79503    -3.79704 9.14284e-05
        3025     -3.7948    -3.79704 9.14012e-05
        3026    -3.79505    -3.79704 9.13734e-05
        3027    -3.79519    -3.79704 9.13452e-05
        3028    -3.79522    -3.79704  9.1317e-05
        3029    -3.79544    -3.79704 9.12884e-05
        3030    -3.79524    -3.79704 9.12602e-05
        3031    -3.79646    -3.79704 9.12303e-05
        3032    -3.79681    -3.79704 9.12002e-05
        3033    -3.79765    -3.79704 9.11704e-05
        3034    -3.79823    -3.79704 9.11412e-05
        3035    -3.79823    -3.79704  9.1112e-05
        3036    -3.79856    -3.79704 9.10834e-05
        3037    -3.79922    -3.79704 9.10562e-05
        3038     -3.7999    -3.79704 9.10311e-05
        3039    -3.79997    -3.79704 9.10063e-05
        3040    -3.80051    -3.79704 9.09835e-05
        3041    -3.80179    -3.79704  9.0967e-05
        3042      -3.802    -3.79704 9.09517e-05
        3043    -3.80234    -3.79705 9.09384e-05
        3044     -3.8028    -3.79705 9.09282e-05
        3045    -3.80293    -3.79705 9.09189e-05
        3046    -3.80363    -3.79705 9.09147e-05
        3047    -3.80383    -3.79705 9.09121e-05
        3048    -3.80399    -3.79706 9.09107e-05
        3049    -3.80394    -3.79706 9.09089e-05
        3050     -3.8043    -3.79706 9.09101e-05
        3051    -3.80431    -3.79706 9.09114e-05
        3052    -3.80427    -3.79707 9.09123e-05
        3053    -3.80448    -3.79707 9.09149e-05
        3054    -3.80465    -3.79707  9.0919e-05
        3055    -3.80462    -3.79707 9.09228e-05
        3056    -3.80425    -3.79708 9.09234e-05
        3057    -3.80399    -3.79708 9.09218e-05
        3058    -3.80385    -3.79708  9.0919e-05
        3059    -3.80443    -3.79708 9.09209e-05
        3060    -3.80468    -3.79709 9.09251e-05
        3061    -3.80445    -3.79709 9.09272e-05
        3062    -3.80404    -3.79709 9.09258e-05
        3063    -3.80407    -3.79709 9.09247e-05
        3064    -3.80332    -3.79709 9.09177e-05
        3065    -3.80286     -3.7971 9.09076e-05
        3066    -3.80224     -3.7971 9.08934e-05
        3067    -3.80161     -3.7971 9.08757e-05
        3068    -3.80157     -3.7971 9.08577e-05
        3069    -3.80107     -3.7971 9.08373e-05
        3070    -3.80071     -3.7971 9.08153e-05
        3071    -3.80036     -3.7971 9.07919e-05
        3072    -3.80015    -3.79711 9.07678e-05
        3073    -3.79964    -3.79711  9.0742e-05
        3074    -3.79883    -3.79711 9.07142e-05
        3075    -3.79863    -3.79711  9.0686e-05
        3076    -3.79813    -3.79711 9.06572e-05
        3077     -3.7984    -3.79711 9.06287e-05
        3078    -3.79869    -3.79711 9.06007e-05
        3079    -3.79823    -3.79711  9.0572e-05
        3080    -3.79808    -3.79711 9.05431e-05
        3081    -3.79796    -3.79711 9.05142e-05
        3082    -3.79785    -3.79711 9.04851e-05
        3083    -3.79732    -3.79711 9.04558e-05
        3084    -3.79665    -3.79711 9.04266e-05
        3085    -3.79632    -3.79711 9.03976e-05
        3086    -3.79676    -3.79711 9.03684e-05
        3087    -3.79617    -3.79711 9.03397e-05
        3088    -3.79561    -3.79711 9.03117e-05
        3089    -3.79552    -3.79711 9.02839e-05
        3090    -3.79486    -3.79711 9.02576e-05
        3091    -3.79498    -3.79711 9.02311e-05
        3092    -3.79466    -3.79711 9.02053e-05
        3093    -3.79482     -3.7971 9.01792e-05
        3094    -3.79424     -3.7971 9.01548e-05
        3095    -3.79382     -3.7971 9.01319e-05
        3096    -3.79418     -3.7971 9.01078e-05
        3097    -3.79409     -3.7971 9.00839e-05
        3098    -3.79402     -3.7971 9.00603e-05
        3099     -3.7938     -3.7971 9.00376e-05
        3100    -3.79404     -3.7971  9.0014e-05
        3101    -3.79429     -3.7971 8.99895e-05
        3102    -3.79425     -3.7971 8.99652e-05
        3103    -3.79421     -3.7971  8.9941e-05
        3104    -3.79434    -3.79709 8.99164e-05
        3105    -3.79434    -3.79709 8.98918e-05
        3106    -3.79464    -3.79709 8.98663e-05
        3107    -3.79466    -3.79709 8.98408e-05
        3108     -3.7947    -3.79709 8.98152e-05
        3109     -3.7946    -3.79709 8.97899e-05
        3110    -3.79482    -3.79709  8.9764e-05
        3111    -3.79522    -3.79709 8.97371e-05
        3112    -3.79533    -3.79709 8.97101e-05
        3113    -3.79561    -3.79709 8.96825e-05
        3114    -3.79545    -3.79709 8.96553e-05
        3115    -3.79622    -3.79709 8.96269e-05
        3116    -3.79715    -3.79709 8.95982e-05
        3117    -3.79719    -3.79709 8.95694e-05
        3118    -3.79753    -3.79709 8.95408e-05
        3119    -3.79802    -3.79709 8.95126e-05
        3120    -3.79806    -3.79709 8.94845e-05
        3121     -3.7984    -3.79709 8.94568e-05
        3122    -3.79827    -3.79709 8.94289e-05
        3123    -3.79904    -3.79709 8.94025e-05
        3124    -3.79933    -3.79709 8.93767e-05
        3125     -3.7993    -3.79709 8.93509e-05
        3126    -3.79985    -3.79709 8.93267e-05
        3127    -3.80021    -3.79709 8.93037e-05
        3128    -3.80054    -3.79709 8.92819e-05
        3129    -3.80052    -3.79709 8.92601e-05
        3130    -3.80153     -3.7971 8.92429e-05
        3131     -3.8016     -3.7971 8.92259e-05
        3132    -3.80162     -3.7971 8.92091e-05
        3133    -3.80174     -3.7971  8.9193e-05
        3134    -3.80153     -3.7971 8.91757e-05
        3135    -3.80172     -3.7971 8.91594e-05
        3136    -3.80142     -3.7971 8.91416e-05
        3137    -3.80108    -3.79711 8.91222e-05
        3138     -3.8007    -3.79711 8.91011e-05
        3139    -3.80013    -3.79711 8.90779e-05
        3140    -3.79982    -3.79711 8.90538e-05
        3141    -3.79933    -3.79711 8.90282e-05
        3142    -3.79942    -3.79711 8.90029e-05
        3143    -3.79962    -3.79711 8.89782e-05
        3144    -3.79934    -3.79711 8.89527e-05
        3145    -3.79919    -3.79711 8.89269e-05
        3146    -3.79887    -3.79711 8.89004e-05
        3147    -3.79837    -3.79711  8.8873e-05
        3148    -3.79815    -3.79711 8.88454e-05
        3149    -3.79761    -3.79711 8.88173e-05
        3150    -3.79691    -3.79711 8.87891e-05
        3151    -3.79649    -3.79711 8.87612e-05
        3152    -3.79683    -3.79711 8.87331e-05
        3153     -3.7958    -3.79711 8.87059e-05
        3154    -3.79536    -3.79711 8.86795e-05
        3155    -3.79417    -3.79711 8.86563e-05
        3156    -3.79374    -3.79711 8.86347e-05
        3157    -3.79331    -3.79711 8.86148e-05
        3158    -3.79243    -3.79711 8.85991e-05
        3159    -3.79187    -3.79711 8.85866e-05
        3160    -3.79163     -3.7971 8.85755e-05
        3161    -3.79125     -3.7971 8.85669e-05
        3162     -3.7909     -3.7971 8.85606e-05
        3163    -3.79072     -3.7971 8.85556e-05
        3164    -3.78997     -3.7971 8.85562e-05
        3165    -3.78941    -3.79709 8.85615e-05
        3166    -3.78859    -3.79709 8.85743e-05
        3167    -3.78857    -3.79709 8.85872e-05
        3168    -3.78799    -3.79709 8.86058e-05
        3169    -3.78777    -3.79708 8.86266e-05
        3170     -3.7876    -3.79708 8.86491e-05
        3171    -3.78765    -3.79708 8.86711e-05
        3172    -3.78746    -3.79707  8.8695e-05
        3173    -3.78689    -3.79707 8.87251e-05
        3174    -3.78683    -3.79707 8.87558e-05
        3175    -3.78701    -3.79706 8.87844e-05
        3176     -3.7874    -3.79706 8.88085e-05
        3177    -3.78787    -3.79706 8.88277e-05
        3178    -3.78841    -3.79706 8.88414e-05
        3179    -3.78796    -3.79705 8.88595e-05
        3180    -3.78909    -3.79705 8.88668e-05
        3181    -3.78937    -3.79705 8.88716e-05
        3182    -3.78986    -3.79705 8.88724e-05
        3183    -3.79025    -3.79704 8.88701e-05
        3184    -3.79099    -3.79704 8.88625e-05
        3185    -3.79222    -3.79704 8.88476e-05
        3186    -3.79287    -3.79704 8.88293e-05
        3187    -3.79325    -3.79704 8.88094e-05
        3188    -3.79395    -3.79704 8.87868e-05
        3189    -3.79495    -3.79704 8.87614e-05
        3190    -3.79581    -3.79704 8.87344e-05
        3191    -3.79667    -3.79704 8.87066e-05
        3192    -3.79767    -3.79704 8.86791e-05
        3193     -3.7985    -3.79704 8.86525e-05
        3194    -3.79947    -3.79704  8.8628e-05
        3195    -3.80072    -3.79704 8.86078e-05
        3196    -3.80103    -3.79704 8.85888e-05
        3197    -3.80132    -3.79704 8.85712e-05
        3198    -3.80141    -3.79704 8.85541e-05
        3199    -3.80208    -3.79704 8.85404e-05
        3200    -3.80256    -3.79705 8.85295e-05
        3201    -3.80344    -3.79705 8.85244e-05
        3202    -3.80429    -3.79705 8.85256e-05
        3203    -3.80494    -3.79705 8.85323e-05
        3204    -3.80555    -3.79705 8.85443e-05
        3205    -3.80596    -3.79706 8.85603e-05
        3206    -3.80632    -3.79706 8.85798e-05
        3207    -3.80649    -3.79706 8.86009e-05
        3208    -3.80676    -3.79707 8.86248e-05
        3209    -3.80699    -3.79707 8.86511e-05
        3210    -3.80717    -3.79707 8.86794e-05
        3211    -3.80777    -3.79708 8.87143e-05
        3212    -3.80802    -3.79708  8.8752e-05
        3213    -3.80838    -3.79708 8.87941e-05
        3214     -3.8081    -3.79709 8.88326e-05
        3215    -3.80794    -3.79709 8.88691e-05
        3216    -3.80789    -3.79709 8.89048e-05
        3217    -3.80796     -3.7971 8.89414e-05
        3218      -3.808     -3.7971 8.89783e-05
        3219    -3.80787     -3.7971 8.90135e-05
        3220    -3.80786    -3.79711 8.90485e-05
        3221    -3.80753    -3.79711 8.90797e-05
        3222    -3.80703    -3.79711 8.91052e-05
        3223     -3.8068    -3.79712 8.91282e-05
        3224    -3.80642    -3.79712 8.91473e-05
        3225    -3.80617    -3.79712 8.91638e-05
        3226    -3.80591    -3.79712 8.91778e-05
        3227    -3.80564    -3.79713 8.91892e-05
        3228    -3.80521    -3.79713 8.91967e-05
        3229    -3.80448    -3.79713 8.91981e-05
        3230    -3.80389    -3.79713 8.91951e-05
        3231    -3.80345    -3.79714 8.91889e-05
        3232    -3.80301    -3.79714 8.91798e-05
        3233    -3.80272    -3.79714 8.91689e-05
        3234    -3.80228    -3.79714 8.91554e-05
        3235    -3.80229    -3.79714 8.91421e-05
        3236      -3.802    -3.79714 8.91272e-05
        3237    -3.80202    -3.79715 8.91123e-05
        3238    -3.80264    -3.79715  8.9101e-05
        3239     -3.8019    -3.79715 8.90855e-05
        3240    -3.80162    -3.79715 8.90687e-05
        3241    -3.80164    -3.79715  8.9052e-05
        3242    -3.80151    -3.79715 8.90347e-05
        3243    -3.80093    -3.79715 8.90149e-05
        3244     -3.8005    -3.79715 8.89934e-05
        3245    -3.80038    -3.79716 8.89716e-05
        3246     -3.8001    -3.79716 8.89488e-05
        3247    -3.79967    -3.79716 8.89247e-05
        3248    -3.79954    -3.79716 8.89004e-05
        3249     -3.7991    -3.79716  8.8875e-05
        3250    -3.79882    -3.79716 8.88491e-05
        3251    -3.79853    -3.79716 8.88228e-05
        3252    -3.79794    -3.79716 8.87958e-05
        3253     -3.7975    -3.79716 8.87686e-05
        3254    -3.79736    -3.79716 8.87413e-05
