#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1720    -5.38342    -5.48248  0.00313475
        1721    -5.40144    -5.48243  0.00313328
        1722    -5.32249    -5.48234  0.00313284
        1723    -5.44862    -5.48232  0.00313108
        1724    -5.40513    -5.48227  0.00312959
        1725    -5.32813    -5.48218  0.00312905
        1726    -5.38263    -5.48212  0.00312777
        1727    -5.33964    -5.48204  0.00312704
        1728    -5.37344    -5.48198  0.00312587
        1729    -5.40078    -5.48193  0.00312441
        1730    -5.39876    -5.48188  0.00312298
        1731    -5.35719    -5.48181    0.003122
        1732    -5.46336     -5.4818  0.00312022
        1733    -5.41461    -5.48176  0.00311866
        1734    -5.34921    -5.48169   0.0031178
        1735    -5.29686    -5.48158  0.00311782
        1736    -5.46531    -5.48157  0.00311604
        1737    -5.49159    -5.48158  0.00311425
        1738    -5.44607    -5.48156  0.00311252
        1739    -5.49562    -5.48156  0.00311074
        1740    -5.44653    -5.48154  0.00310902
        1741    -5.53459    -5.48157  0.00310738
        1742    -5.56674    -5.48162  0.00310599
        1743    -5.57356    -5.48168  0.00310465
        1744    -5.56155    -5.48172  0.00310321
        1745    -5.50874    -5.48174  0.00310147
        1746     -5.5412    -5.48177  0.00309988
        1747    -5.61363    -5.48185  0.00309902
        1748    -5.56565    -5.48189  0.00309762
        1749    -5.63779    -5.48198  0.00309713
        1750    -5.57113    -5.48203  0.00309578
        1751    -5.48558    -5.48204  0.00309401
        1752    -5.52575    -5.48206  0.00309235
        1753    -5.58116    -5.48212   0.0030911
        1754    -5.55208    -5.48216   0.0030896
        1755    -5.61758    -5.48223   0.0030888
        1756    -5.56696    -5.48228  0.00308742
        1757    -5.55836    -5.48233  0.00308596
        1758    -5.53146    -5.48235  0.00308434
        1759    -5.48692    -5.48236  0.00308258
        1760    -5.50527    -5.48237  0.00308086
        1761    -5.58396    -5.48243  0.00307965
        1762    -5.56522    -5.48247  0.00307826
        1763    -5.54739    -5.48251  0.00307673
        1764    -5.52015    -5.48253  0.00307506
        1765    -5.45763    -5.48252  0.00307335
        1766    -5.40474    -5.48247  0.00307193
        1767    -5.43692    -5.48245   0.0030703
        1768    -5.55232    -5.48249  0.00306882
        1769    -5.52323    -5.48251  0.00306717
        1770    -5.53262    -5.48254  0.00306557
        1771    -5.46949    -5.48253  0.00306384
        1772     -5.5428    -5.48257   0.0030623
        1773    -5.50787    -5.48258  0.00306061
        1774    -5.50378    -5.48259  0.00305891
        1775     -5.3876    -5.48254  0.00305765
        1776    -5.43252    -5.48251  0.00305606
        1777    -5.39014    -5.48246  0.00305478
        1778    -5.42776    -5.48243  0.00305322
        1779    -5.37592    -5.48237  0.00305209
        1780    -5.39706    -5.48232  0.00305075
        1781    -5.42761    -5.48229  0.00304919
        1782     -5.3025    -5.48219  0.00304915
        1783     -5.4205    -5.48215  0.00304764
        1784    -5.47388    -5.48215  0.00304593
        1785    -5.41118    -5.48211  0.00304449
        1786    -5.46691     -5.4821  0.00304279
        1787    -5.45475    -5.48209  0.00304113
        1788    -5.36234    -5.48202  0.00304017
        1789    -5.42522    -5.48199  0.00303863
        1790    -5.35321    -5.48192  0.00303779
        1791    -5.36396    -5.48185   0.0030368
        1792    -5.44677    -5.48183  0.00303517
        1793    -5.45887    -5.48182  0.00303351
        1794    -5.44371     -5.4818  0.00303189
        1795    -5.50436    -5.48181  0.00303023
        1796    -5.42555    -5.48178   0.0030287
        1797    -5.45677    -5.48176  0.00302705
        1798    -5.42392    -5.48173  0.00302554
        1799    -5.35466    -5.48166  0.00302468
        1800    -5.31345    -5.48157  0.00302444
        1801    -5.42053    -5.48153  0.00302295
        1802    -5.48835    -5.48154  0.00302128
        1803    -5.50797    -5.48155  0.00301964
        1804    -5.30154    -5.48145  0.00301961
        1805    -5.29464    -5.48135  0.00301971
        1806    -5.33012    -5.48126   0.0030192
        1807    -5.32073    -5.48118  0.00301884
        1808    -5.27912    -5.48106  0.00301923
        1809     -5.3402    -5.48099  0.00301857
        1810    -5.25465    -5.48086  0.00301949
        1811    -5.17737    -5.48069  0.00302247
        1812    -5.28262    -5.48058  0.00302278
        1813    -5.31019    -5.48049  0.00302257
        1814    -5.26456    -5.48037  0.00302325
        1815    -5.25717    -5.48025  0.00302408
        1816    -5.36777    -5.48019  0.00302305
        1817    -5.32943     -5.4801  0.00302253
        1818    -5.26836    -5.47999  0.00302311
        1819    -5.16669    -5.47981  0.00302635
        1820    -5.31629    -5.47972  0.00302602
        1821    -5.38909    -5.47967  0.00302476
        1822    -5.44277    -5.47965  0.00302317
        1823    -5.40338    -5.47961   0.0030218
        1824    -5.27906     -5.4795  0.00302215
        1825    -5.33584    -5.47942  0.00302152
        1826    -5.28253    -5.47932  0.00302178
        1827    -5.30685    -5.47922   0.0030216
        1828    -5.23262    -5.47909  0.00302296
        1829    -5.24041    -5.47896  0.00302412
        1830    -5.29006    -5.47885  0.00302423
        1831    -5.39275    -5.47881  0.00302295
        1832    -5.35059    -5.47874  0.00302211
        1833    -5.40246    -5.47869  0.00302074
        1834     -5.4303    -5.47867  0.00301921
        1835    -5.40217    -5.47863  0.00301786
        1836    -5.41821    -5.47859  0.00301639
        1837    -5.46958    -5.47859  0.00301475
        1838     -5.4102    -5.47855  0.00301334
        1839    -5.40203    -5.47851  0.00301199
        1840    -5.39627    -5.47847  0.00301069
        1841     -5.4285    -5.47844  0.00300917
        1842    -5.41298     -5.4784  0.00300775
        1843     -5.3975    -5.47836  0.00300644
        1844    -5.41779    -5.47833  0.00300499
        1845    -5.41808    -5.47829  0.00300353
        1846    -5.44425    -5.47827  0.00300196
        1847    -5.43243    -5.47825  0.00300044
        1848    -5.48966    -5.47826  0.00299882
        1849    -5.48563    -5.47826   0.0029972
        1850    -5.43587    -5.47824  0.00299567
        1851    -5.43679    -5.47821  0.00299414
        1852    -5.48875    -5.47822  0.00299253
        1853    -5.46714    -5.47821  0.00299092
        1854    -5.50289    -5.47823  0.00298933
        1855     -5.4888    -5.47823  0.00298773
        1856    -5.48599    -5.47824  0.00298612
        1857    -5.44535    -5.47822  0.00298457
        1858      -5.412    -5.47818  0.00298317
        1859    -5.22476    -5.47805  0.00298468
        1860    -5.29471    -5.47795   0.0029847
        1861    -5.28871    -5.47785  0.00298483
        1862    -5.36744    -5.47779  0.00298382
        1863    -5.26878    -5.47768  0.00298432
        1864    -5.14382     -5.4775  0.00298809
        1865      -5.244    -5.47737  0.00298911
        1866    -5.32562    -5.47729  0.00298862
        1867    -5.32245    -5.47721  0.00298817
        1868    -5.32775    -5.47713  0.00298764
        1869    -5.45636    -5.47712  0.00298606
        1870    -5.52522    -5.47714  0.00298457
        1871    -5.51162    -5.47716  0.00298303
        1872    -5.51853    -5.47718  0.00298152
        1873    -5.50359     -5.4772  0.00297996
        1874    -5.46644    -5.47719  0.00297838
        1875      -5.498     -5.4772  0.00297681
        1876    -5.55912    -5.47725  0.00297555
        1877    -5.43783    -5.47722  0.00297403
        1878    -5.46521    -5.47722  0.00297246
        1879    -5.41446    -5.47719  0.00297106
        1880    -5.32133     -5.4771  0.00297064
        1881    -5.48872    -5.47711  0.00296907
        1882    -5.52272    -5.47713  0.00296759
        1883    -5.50653    -5.47715  0.00296605
        1884    -5.48012    -5.47715  0.00296448
        1885    -5.38801     -5.4771  0.00296328
        1886    -5.45237    -5.47709  0.00296174
        1887    -5.48249    -5.47709  0.00296017
        1888    -5.60024    -5.47716  0.00295932
        1889    -5.67385    -5.47726  0.00295959
        1890    -5.56716    -5.47731   0.0029584
        1891    -5.50699    -5.47732  0.00295688
        1892     -5.5444    -5.47736  0.00295553
        1893    -5.54878     -5.4774  0.00295421
        1894    -5.46469    -5.47739  0.00295266
        1895    -5.41361    -5.47736  0.00295129
        1896    -5.41711    -5.47733  0.00294991
        1897    -5.42889     -5.4773  0.00294846
        1898    -5.53093    -5.47733  0.00294704
        1899    -5.58742    -5.47739  0.00294606
        1900    -5.55628    -5.47743   0.0029448
        1901    -5.58478    -5.47748   0.0029438
        1902    -5.59833    -5.47755  0.00294293
        1903     -5.5441    -5.47758   0.0029416
        1904    -5.56775    -5.47763  0.00294043
        1905    -5.50942    -5.47765  0.00293894
        1906     -5.5241    -5.47767   0.0029375
        1907    -5.47106    -5.47767  0.00293596
        1908    -5.45704    -5.47766  0.00293444
        1909    -5.47866    -5.47766   0.0029329
        1910    -5.54026    -5.47769  0.00293155
        1911     -5.5448    -5.47773  0.00293022
        1912    -5.51114    -5.47774  0.00292874
        1913    -5.53628    -5.47777  0.00292737
        1914    -5.57209    -5.47782  0.00292626
        1915    -5.61761     -5.4779  0.00292564
        1916    -5.64974    -5.47799  0.00292549
        1917    -5.60437    -5.47805   0.0029247
        1918    -5.61613    -5.47812  0.00292407
        1919    -5.58345    -5.47818  0.00292306
        1920    -5.58423    -5.47823  0.00292206
        1921    -5.55885    -5.47828  0.00292084
        1922     -5.4812    -5.47828  0.00291932
        1923    -5.53267    -5.47831  0.00291794
        1924    -5.53695    -5.47834  0.00291658
        1925    -5.42157    -5.47831  0.00291521
        1926    -5.37864    -5.47825  0.00291416
        1927    -5.42726    -5.47823  0.00291277
        1928    -5.51592    -5.47825  0.00291132
        1929    -5.51728    -5.47827  0.00290988
        1930    -5.53561     -5.4783  0.00290853
        1931     -5.4084    -5.47826  0.00290725
        1932    -5.48462    -5.47826  0.00290574
        1933    -5.48697    -5.47827  0.00290424
        1934     -5.5027    -5.47828  0.00290277
        1935    -5.42679    -5.47826  0.00290139
        1936    -5.43602    -5.47823  0.00289997
        1937    -5.53058    -5.47826   0.0028986
        1938    -5.42343    -5.47823  0.00289724
        1939    -5.45187    -5.47822  0.00289578
        1940    -5.40316    -5.47818  0.00289455
        1941     -5.5694    -5.47823  0.00289344
        1942    -5.57801    -5.47828   0.0028924
        1943    -5.46398    -5.47827  0.00289093
        1944    -5.49377    -5.47828  0.00288945
        1945    -5.43903    -5.47826  0.00288803
        1946     -5.5523     -5.4783   0.0028868
        1947    -5.51013    -5.47831  0.00288536
        1948    -5.51952    -5.47833  0.00288396
        1949    -5.47849    -5.47833  0.00288248
        1950    -5.51078    -5.47835  0.00288105
        1951    -5.44497    -5.47833  0.00287963
        1952    -5.52067    -5.47836  0.00287823
        1953    -5.49311    -5.47836  0.00287677
        1954     -5.6048    -5.47843  0.00287602
        1955     -5.5348    -5.47846   0.0028747
        1956    -5.50342    -5.47847  0.00287326
        1957    -5.48952    -5.47848  0.00287179
        1958    -5.53404     -5.4785  0.00287047
        1959    -5.49669    -5.47851  0.00286902
        1960    -5.53043    -5.47854  0.00286767
        1961    -5.55983    -5.47858  0.00286651
        1962    -5.52807    -5.47861  0.00286516
        1963    -5.57799    -5.47866  0.00286415
        1964    -5.52072    -5.47868  0.00286277
        1965    -5.51144    -5.47869  0.00286136
        1966     -5.5077    -5.47871  0.00285995
        1967    -5.49369    -5.47872   0.0028585
        1968    -5.49897    -5.47873  0.00285707
        1969    -5.49958    -5.47874  0.00285564
        1970    -5.40339     -5.4787  0.00285444
        1971    -5.45529    -5.47869  0.00285302
        1972     -5.3658    -5.47863  0.00285215
        1973    -5.42552     -5.4786  0.00285083
        1974    -5.45626    -5.47859  0.00284941
        1975    -5.54236    -5.47862  0.00284815
        1976    -5.45233    -5.47861  0.00284674
        1977    -5.44633    -5.47859  0.00284534
        1978    -5.48861     -5.4786  0.00284391
        1979    -5.45709    -5.47859  0.00284249
        1980    -5.53347    -5.47862  0.00284119
        1981    -5.52657    -5.47864  0.00283986
        1982    -5.52384    -5.47866  0.00283852
        1983    -5.38176    -5.47862  0.00283751
        1984    -5.38562    -5.47857  0.00283647
        1985    -5.31084    -5.47848   0.0028363
        1986    -5.27928    -5.47838  0.00283664
        1987    -5.44449    -5.47837  0.00283526
        1988    -5.46406    -5.47836  0.00283385
        1989    -5.38778    -5.47831  0.00283279
        1990    -5.38289    -5.47827  0.00283177
        1991    -5.42437    -5.47824  0.00283048
        1992    -5.37268    -5.47819  0.00282955
        1993    -5.34811    -5.47812  0.00282889
        1994    -5.41954    -5.47809  0.00282762
        1995    -5.37453    -5.47804  0.00282668
        1996    -5.36862    -5.47798  0.00282579
        1997     -5.3759    -5.47793  0.00282484
        1998    -5.33672    -5.47786  0.00282431
        1999    -5.34664     -5.4778  0.00282366
        2000    -5.44869    -5.47778  0.00282229
        2001    -5.50227    -5.47779   0.0028209
        2002     -5.3769    -5.47774  0.00281994
        2003    -5.49667    -5.47775  0.00281855
